CGATS.17

ORIGINATOR	"i1Profiler - X-Rite, Inc."
INSTRUMENTATION	"i1iSis 2 XL ; Serial number 0"
DESCRIPTOR	"rand500_M2.txt"
MEASUREMENT_SOURCE	"MeasurementCondition=M2	Filter=UVcut"
ILLUMINATION_NAME	"D50"
OBSERVER_ANGLE	"2"
FILTER	"UV"
WEIGHTING_FUNCTION	"ILLUMINANT,	D50"
WEIGHTING_FUNCTION	"OBSERVER,	2 degree"
KEYWORD	"DEVCALSTD"
DEVCALSTD	"XRGA"
CREATED	"2022-01-08T19:02:49"

NUMBER_OF_FIELDS	47
BEGIN_DATA_FORMAT
SAMPLE_ID	SAMPLE_NAME	RGB_R	RGB_G	RGB_B	XYZ_X	XYZ_Y	XYZ_Z	LAB_L	LAB_A	LAB_B	SPECTRAL_NM380	SPECTRAL_NM390	SPECTRAL_NM400	SPECTRAL_NM410	SPECTRAL_NM420	SPECTRAL_NM430	SPECTRAL_NM440	SPECTRAL_NM450	SPECTRAL_NM460	SPECTRAL_NM470	SPECTRAL_NM480	SPECTRAL_NM490	SPECTRAL_NM500	SPECTRAL_NM510	SPECTRAL_NM520	SPECTRAL_NM530	SPECTRAL_NM540	SPECTRAL_NM550	SPECTRAL_NM560	SPECTRAL_NM570	SPECTRAL_NM580	SPECTRAL_NM590	SPECTRAL_NM600	SPECTRAL_NM610	SPECTRAL_NM620	SPECTRAL_NM630	SPECTRAL_NM640	SPECTRAL_NM650	SPECTRAL_NM660	SPECTRAL_NM670	SPECTRAL_NM680	SPECTRAL_NM690	SPECTRAL_NM700	SPECTRAL_NM710	SPECTRAL_NM720	SPECTRAL_NM730
END_DATA_FORMAT

NUMBER_OF_SETS	500
BEGIN_DATA
37	37	  180.00	  180.00	  180.00	 0.39452	 0.41120	 0.32728	   70.26	   -0.62	    1.78	  0.2118	  0.2257	  0.2355	  0.2417	  0.2854	  0.3532	  0.3812	  0.3956	  0.4110	  0.4279	  0.4373	  0.4365	  0.4363	  0.4288	  0.4147	  0.4096	  0.4126	  0.4025	  0.3916	  0.4003	  0.4101	  0.4128	  0.4097	  0.4072	  0.4106	  0.4183	  0.4299	  0.4446	  0.4590	  0.4678	  0.4697	  0.4681	  0.4660	  0.4671	  0.4793	    0.50
38	38	  185.00	  185.00	  185.00	 0.41475	 0.43238	 0.34685	   71.72	   -0.65	    1.42	  0.2242	  0.2390	  0.2493	  0.2558	  0.3027	  0.3751	  0.4048	  0.4198	  0.4358	  0.4535	  0.4630	  0.4607	  0.4591	  0.4509	  0.4365	  0.4311	  0.4337	  0.4236	  0.4126	  0.4211	  0.4306	  0.4332	  0.4301	  0.4277	  0.4311	  0.4387	  0.4502	  0.4648	  0.4790	  0.4876	  0.4899	  0.4884	  0.4863	  0.4877	  0.4989	    0.52
39	39	  190.00	  190.00	  190.00	 0.43716	 0.45591	 0.36928	   73.28	   -0.72	    0.95	  0.2396	  0.2554	  0.2665	  0.2735	  0.3236	  0.4014	  0.4327	  0.4478	  0.4640	  0.4818	  0.4914	  0.4879	  0.4847	  0.4758	  0.4610	  0.4552	  0.4574	  0.4473	  0.4360	  0.4441	  0.4532	  0.4556	  0.4524	  0.4500	  0.4534	  0.4610	  0.4723	  0.4866	  0.5010	  0.5095	  0.5117	  0.5107	  0.5088	  0.5100	  0.5207	    0.54
40	40	  195.00	  195.00	  195.00	 0.46067	 0.48066	 0.38933	   74.87	   -0.79	    0.97	  0.2549	  0.2718	  0.2835	  0.2910	  0.3430	  0.4238	  0.4561	  0.4720	  0.4891	  0.5078	  0.5177	  0.5135	  0.5100	  0.5008	  0.4861	  0.4802	  0.4823	  0.4720	  0.4608	  0.4688	  0.4776	  0.4800	  0.4769	  0.4746	  0.4779	  0.4852	  0.4963	  0.5104	  0.5241	  0.5324	  0.5346	  0.5337	  0.5315	  0.5331	  0.5432	    0.56
41	41	  200.00	  200.00	  200.00	 0.47982	 0.50091	 0.40829	   76.12	   -0.87	    0.65	  0.2697	  0.2876	  0.3001	  0.3079	  0.3632	  0.4473	  0.4805	  0.4956	  0.5122	  0.5308	  0.5402	  0.5358	  0.5317	  0.5223	  0.5074	  0.5013	  0.5029	  0.4926	  0.4812	  0.4888	  0.4970	  0.4991	  0.4961	  0.4938	  0.4970	  0.5040	  0.5148	  0.5283	  0.5418	  0.5500	  0.5521	  0.5511	  0.5495	  0.5508	  0.5604	    0.58
42	42	  205.00	  205.00	  205.00	 0.50479	 0.52684	 0.43503	   77.68	   -0.86	   -0.04	  0.2915	  0.3108	  0.3243	  0.3328	  0.3909	  0.4796	  0.5140	  0.5290	  0.5457	  0.5646	  0.5731	  0.5662	  0.5601	  0.5499	  0.5347	  0.5280	  0.5289	  0.5184	  0.5069	  0.5138	  0.5216	  0.5238	  0.5207	  0.5185	  0.5216	  0.5283	  0.5388	  0.5521	  0.5652	  0.5732	  0.5754	  0.5747	  0.5733	  0.5750	  0.5838	    0.60
43	43	  210.00	  210.00	  210.00	 0.53379	 0.55677	 0.46085	   79.43	   -0.78	   -0.17	  0.3120	  0.3326	  0.3471	  0.3561	  0.4164	  0.5092	  0.5450	  0.5609	  0.5782	  0.5976	  0.6063	  0.5978	  0.5904	  0.5798	  0.5645	  0.5576	  0.5583	  0.5479	  0.5367	  0.5438	  0.5513	  0.5535	  0.5510	  0.5491	  0.5522	  0.5586	  0.5684	  0.5810	  0.5934	  0.6010	  0.6033	  0.6030	  0.6020	  0.6037	  0.6118	    0.63
44	44	  215.00	  215.00	  215.00	 0.56185	 0.58486	 0.48543	   81.01	   -0.52	   -0.32	  0.3323	  0.3542	  0.3696	  0.3792	  0.4433	  0.5401	  0.5761	  0.5914	  0.6084	  0.6277	  0.6355	  0.6261	  0.6178	  0.6065	  0.5913	  0.5844	  0.5849	  0.5750	  0.5646	  0.5721	  0.5798	  0.5825	  0.5804	  0.5792	  0.5822	  0.5883	  0.5979	  0.6100	  0.6219	  0.6296	  0.6324	  0.6328	  0.6328	  0.6347	  0.6422	    0.66
45	45	  220.00	  220.00	  220.00	 0.59119	 0.61415	 0.51138	   82.60	   -0.23	   -0.51	  0.3562	  0.3797	  0.3962	  0.4065	  0.4727	  0.5723	  0.6088	  0.6235	  0.6403	  0.6595	  0.6668	  0.6556	  0.6460	  0.6344	  0.6193	  0.6124	  0.6127	  0.6034	  0.5938	  0.6016	  0.6095	  0.6125	  0.6111	  0.6105	  0.6138	  0.6198	  0.6291	  0.6407	  0.6522	  0.6597	  0.6630	  0.6639	  0.6650	  0.6677	  0.6744	    0.69
46	46	  225.00	  225.00	  225.00	 0.62506	 0.64878	 0.53984	   84.43	   -0.12	   -0.48	  0.3858	  0.4113	  0.4291	  0.4403	  0.5080	  0.6080	  0.6443	  0.6582	  0.6746	  0.6937	  0.7000	  0.6891	  0.6787	  0.6672	  0.6531	  0.6465	  0.6467	  0.6382	  0.6292	  0.6368	  0.6441	  0.6471	  0.6464	  0.6464	  0.6498	  0.6557	  0.6647	  0.6759	  0.6867	  0.6939	  0.6974	  0.6986	  0.7005	  0.7032	  0.7099	    0.72
47	47	  230.00	  230.00	  230.00	 0.66123	 0.68607	 0.56919	   86.31	   -0.06	   -0.31	  0.4119	  0.4391	  0.4582	  0.4701	  0.5398	  0.6430	  0.6801	  0.6940	  0.7105	  0.7298	  0.7366	  0.7248	  0.7139	  0.7029	  0.6898	  0.6837	  0.6837	  0.6756	  0.6674	  0.6744	  0.6810	  0.6844	  0.6842	  0.6849	  0.6885	  0.6942	  0.7031	  0.7139	  0.7243	  0.7314	  0.7353	  0.7369	  0.7393	  0.7427	  0.7487	    0.76
48	48	  235.00	  235.00	  235.00	 0.69848	 0.72474	 0.60633	   88.19	   -0.07	   -0.83	  0.4459	  0.4754	  0.4961	  0.5089	  0.5816	  0.6885	  0.7264	  0.7400	  0.7567	  0.7761	  0.7812	  0.7671	  0.7542	  0.7422	  0.7295	  0.7232	  0.7224	  0.7147	  0.7067	  0.7127	  0.7182	  0.7211	  0.7212	  0.7224	  0.7260	  0.7314	  0.7399	  0.7502	  0.7602	  0.7675	  0.7719	  0.7743	  0.7778	  0.7812	  0.7864	    0.79
49	49	  240.00	  240.00	  240.00	 0.74026	 0.76906	 0.64428	   90.28	   -0.26	   -0.92	  0.4794	  0.5110	  0.5332	  0.5471	  0.6219	  0.7313	  0.7705	  0.7860	  0.8046	  0.8249	  0.8303	  0.8140	  0.7986	  0.7862	  0.7749	  0.7688	  0.7675	  0.7604	  0.7527	  0.7574	  0.7612	  0.7632	  0.7634	  0.7646	  0.7681	  0.7733	  0.7812	  0.7910	  0.8005	  0.8076	  0.8120	  0.8149	  0.8188	  0.8223	  0.8263	    0.83
50	50	  245.00	  245.00	  245.00	 0.77336	 0.80503	 0.67815	   91.91	   -0.57	   -1.28	  0.5067	  0.5402	  0.5637	  0.5784	  0.6566	  0.7713	  0.8120	  0.8277	  0.8466	  0.8680	  0.8731	  0.8542	  0.8367	  0.8243	  0.8142	  0.8077	  0.8053	  0.7986	  0.7908	  0.7930	  0.7939	  0.7951	  0.7951	  0.7965	  0.7999	  0.8047	  0.8127	  0.8219	  0.8310	  0.8378	  0.8428	  0.8466	  0.8511	  0.8548	  0.8577	    0.86
51	51	  250.00	  250.00	  250.00	 0.80326	 0.83802	 0.71018	   93.36	   -0.93	   -1.68	  0.5330	  0.5682	  0.5928	  0.6083	  0.6895	  0.8087	  0.8515	  0.8673	  0.8866	  0.9088	  0.9137	  0.8921	  0.8715	  0.8590	  0.8504	  0.8439	  0.8403	  0.8340	  0.8264	  0.8263	  0.8243	  0.8237	  0.8232	  0.8245	  0.8275	  0.8318	  0.8389	  0.8472	  0.8557	  0.8626	  0.8677	  0.8716	  0.8759	  0.8794	  0.8810	    0.88
52	52	  255.00	  255.00	  255.00	 0.83176	 0.86976	 0.74340	   94.73	   -1.31	   -2.25	  0.5602	  0.5972	  0.6230	  0.6393	  0.7245	  0.8486	  0.8924	  0.9083	  0.9283	  0.9510	  0.9553	  0.9308	  0.9065	  0.8932	  0.8863	  0.8794	  0.8744	  0.8688	  0.8609	  0.8581	  0.8525	  0.8499	  0.8489	  0.8500	  0.8527	  0.8568	  0.8634	  0.8711	  0.8790	  0.8851	  0.8905	  0.8946	  0.8998	  0.9032	  0.9040	    0.91
53	53	  237.00	  234.00	  236.00	 0.71287	 0.73568	 0.61446	   88.72	    0.75	   -0.73	  0.4507	  0.4805	  0.5012	  0.5143	  0.5881	  0.6973	  0.7362	  0.7503	  0.7673	  0.7869	  0.7922	  0.7770	  0.7635	  0.7499	  0.7349	  0.7283	  0.7283	  0.7203	  0.7129	  0.7228	  0.7329	  0.7387	  0.7405	  0.7422	  0.7462	  0.7516	  0.7601	  0.7703	  0.7801	  0.7872	  0.7919	  0.7944	  0.7982	  0.8013	  0.8057	    0.81
54	54	  156.00	  158.00	  154.00	 0.29509	 0.30869	 0.23445	   62.40	   -0.97	    3.69	  0.1482	  0.1581	  0.1648	  0.1691	  0.2004	  0.2484	  0.2691	  0.2811	  0.2934	  0.3065	  0.3165	  0.3225	  0.3290	  0.3249	  0.3123	  0.3082	  0.3115	  0.3016	  0.2908	  0.2990	  0.3087	  0.3113	  0.3079	  0.3050	  0.3082	  0.3160	  0.3277	  0.3427	  0.3574	  0.3664	  0.3681	  0.3657	  0.3625	  0.3641	  0.3778	    0.40
55	55	   13.00	    9.00	    4.00	 0.00656	 0.00592	 0.00372	    5.35	    3.47	    2.21	  0.0034	  0.0037	  0.0038	  0.0039	  0.0044	  0.0044	  0.0044	  0.0043	  0.0045	  0.0046	  0.0047	  0.0049	  0.0052	  0.0052	  0.0050	  0.0049	  0.0049	  0.0048	  0.0048	  0.0054	  0.0065	  0.0073	  0.0076	  0.0077	  0.0079	  0.0084	  0.0093	  0.0103	  0.0114	  0.0122	  0.0127	  0.0128	  0.0129	  0.0132	  0.0148	    0.02
56	56	   53.00	   42.00	   41.00	 0.03159	 0.02806	 0.02125	   19.25	    8.06	    1.71	  0.0159	  0.0169	  0.0176	  0.0181	  0.0197	  0.0229	  0.0247	  0.0258	  0.0268	  0.0278	  0.0283	  0.0284	  0.0281	  0.0261	  0.0230	  0.0223	  0.0230	  0.0217	  0.0208	  0.0243	  0.0306	  0.0352	  0.0367	  0.0369	  0.0378	  0.0399	  0.0435	  0.0484	  0.0534	  0.0566	  0.0576	  0.0573	  0.0564	  0.0574	  0.0623	    0.07
57	57	  164.00	  166.00	  178.00	 0.34751	 0.35931	 0.31054	   66.46	    0.37	   -2.20	  0.2023	  0.2156	  0.2250	  0.2309	  0.2731	  0.3385	  0.3654	  0.3787	  0.3923	  0.4062	  0.4115	  0.4060	  0.4008	  0.3866	  0.3651	  0.3568	  0.3591	  0.3451	  0.3307	  0.3415	  0.3559	  0.3610	  0.3577	  0.3542	  0.3573	  0.3655	  0.3783	  0.3950	  0.4118	  0.4216	  0.4230	  0.4201	  0.4157	  0.4154	  0.4296	    0.46
58	58	   47.00	   60.00	   55.00	 0.03443	 0.03542	 0.03357	   22.10	    0.43	   -3.11	  0.0214	  0.0228	  0.0238	  0.0245	  0.0283	  0.0346	  0.0382	  0.0408	  0.0432	  0.0450	  0.0459	  0.0455	  0.0447	  0.0419	  0.0376	  0.0357	  0.0356	  0.0331	  0.0300	  0.0307	  0.0330	  0.0345	  0.0345	  0.0338	  0.0342	  0.0361	  0.0398	  0.0451	  0.0508	  0.0542	  0.0547	  0.0538	  0.0522	  0.0530	  0.0578	    0.07
59	59	  223.00	  208.00	  211.00	 0.57537	 0.58596	 0.46790	   81.07	    2.55	    1.83	  0.3252	  0.3467	  0.3617	  0.3711	  0.4324	  0.5237	  0.5561	  0.5689	  0.5829	  0.5995	  0.6087	  0.6094	  0.6124	  0.5996	  0.5746	  0.5652	  0.5695	  0.5569	  0.5473	  0.5704	  0.5969	  0.6103	  0.6131	  0.6138	  0.6179	  0.6244	  0.6340	  0.6461	  0.6579	  0.6656	  0.6692	  0.6697	  0.6701	  0.6724	  0.6791	    0.69
60	60	  113.00	   98.00	   98.00	 0.14073	 0.13575	 0.09854	   43.62	    6.28	    4.30	  0.0649	  0.0692	  0.0722	  0.0741	  0.0864	  0.1053	  0.1133	  0.1181	  0.1231	  0.1280	  0.1324	  0.1365	  0.1402	  0.1350	  0.1245	  0.1217	  0.1242	  0.1174	  0.1125	  0.1253	  0.1450	  0.1571	  0.1583	  0.1572	  0.1597	  0.1658	  0.1750	  0.1871	  0.1991	  0.2059	  0.2068	  0.2050	  0.2018	  0.2032	  0.2146	    0.24
61	61	   75.00	   90.00	   86.00	 0.08257	 0.08687	 0.08049	   35.38	   -1.05	   -3.49	  0.0512	  0.0545	  0.0570	  0.0584	  0.0680	  0.0835	  0.0918	  0.0975	  0.1028	  0.1075	  0.1099	  0.1095	  0.1082	  0.1026	  0.0940	  0.0900	  0.0897	  0.0830	  0.0756	  0.0769	  0.0812	  0.0834	  0.0822	  0.0803	  0.0812	  0.0848	  0.0916	  0.1012	  0.1112	  0.1170	  0.1176	  0.1156	  0.1123	  0.1125	  0.1214	    0.14
62	62	   84.00	   79.00	   69.00	 0.08050	 0.07882	 0.05580	   33.74	    4.14	    4.27	  0.0366	  0.0391	  0.0408	  0.0418	  0.0479	  0.0578	  0.0627	  0.0662	  0.0696	  0.0730	  0.0763	  0.0800	  0.0829	  0.0800	  0.0739	  0.0722	  0.0737	  0.0696	  0.0660	  0.0726	  0.0829	  0.0890	  0.0893	  0.0884	  0.0900	  0.0942	  0.1008	  0.1095	  0.1184	  0.1235	  0.1243	  0.1229	  0.1207	  0.1216	  0.1300	    0.15
63	63	  101.00	  109.00	  117.00	 0.14676	 0.15026	 0.14184	   45.67	    1.14	   -4.88	  0.0913	  0.0974	  0.1015	  0.1042	  0.1228	  0.1522	  0.1659	  0.1737	  0.1809	  0.1875	  0.1895	  0.1858	  0.1811	  0.1707	  0.1561	  0.1500	  0.1499	  0.1400	  0.1300	  0.1349	  0.1449	  0.1503	  0.1495	  0.1470	  0.1484	  0.1538	  0.1637	  0.1775	  0.1916	  0.1996	  0.2007	  0.1984	  0.1946	  0.1955	  0.2072	    0.23
64	64	  157.00	  150.00	  167.00	 0.30648	 0.30853	 0.26483	   62.39	    3.37	   -1.78	  0.1738	  0.1853	  0.1934	  0.1984	  0.2341	  0.2900	  0.3128	  0.3239	  0.3350	  0.3460	  0.3491	  0.3440	  0.3390	  0.3241	  0.3016	  0.2943	  0.2987	  0.2866	  0.2754	  0.2921	  0.3137	  0.3237	  0.3230	  0.3209	  0.3242	  0.3324	  0.3449	  0.3613	  0.3776	  0.3874	  0.3894	  0.3871	  0.3827	  0.3840	  0.3978	    0.42
65	65	  197.00	  215.00	  215.00	 0.50584	 0.54524	 0.48488	   78.77	   -5.22	   -4.12	  0.3291	  0.3508	  0.3661	  0.3755	  0.4397	  0.5375	  0.5754	  0.5911	  0.6071	  0.6255	  0.6345	  0.6307	  0.6287	  0.6156	  0.5923	  0.5784	  0.5719	  0.5480	  0.5207	  0.5153	  0.5148	  0.5106	  0.5013	  0.4942	  0.4958	  0.5031	  0.5158	  0.5334	  0.5513	  0.5613	  0.5613	  0.5561	  0.5490	  0.5458	  0.5577	    0.59
66	66	   62.00	   68.00	   51.00	 0.04500	 0.04623	 0.03246	   25.63	    0.58	    3.76	  0.0208	  0.0222	  0.0231	  0.0237	  0.0272	  0.0325	  0.0355	  0.0380	  0.0403	  0.0426	  0.0453	  0.0487	  0.0514	  0.0505	  0.0469	  0.0456	  0.0461	  0.0432	  0.0400	  0.0420	  0.0459	  0.0481	  0.0481	  0.0473	  0.0481	  0.0508	  0.0552	  0.0613	  0.0675	  0.0711	  0.0719	  0.0711	  0.0694	  0.0698	  0.0761	    0.09
67	67	   59.00	   42.00	   57.00	 0.04352	 0.03695	 0.03410	   22.64	   11.49	   -2.53	  0.0243	  0.0258	  0.0270	  0.0277	  0.0320	  0.0384	  0.0412	  0.0428	  0.0440	  0.0446	  0.0437	  0.0416	  0.0393	  0.0343	  0.0287	  0.0272	  0.0282	  0.0263	  0.0252	  0.0307	  0.0402	  0.0477	  0.0508	  0.0513	  0.0521	  0.0548	  0.0600	  0.0670	  0.0742	  0.0788	  0.0803	  0.0799	  0.0790	  0.0796	  0.0859	    0.10
68	68	   86.00	  101.00	  104.00	 0.11208	 0.11699	 0.11430	   40.73	   -0.52	   -5.66	  0.0726	  0.0774	  0.0808	  0.0829	  0.0975	  0.1210	  0.1327	  0.1399	  0.1464	  0.1521	  0.1540	  0.1508	  0.1467	  0.1379	  0.1257	  0.1200	  0.1195	  0.1109	  0.1018	  0.1040	  0.1100	  0.1127	  0.1110	  0.1086	  0.1097	  0.1142	  0.1223	  0.1336	  0.1452	  0.1522	  0.1528	  0.1501	  0.1463	  0.1465	  0.1568	    0.18
69	69	  127.00	  146.00	  135.00	 0.21499	 0.23496	 0.18538	   55.58	   -5.35	    1.84	  0.1168	  0.1244	  0.1298	  0.1332	  0.1564	  0.1930	  0.2100	  0.2205	  0.2307	  0.2418	  0.2526	  0.2638	  0.2748	  0.2721	  0.2588	  0.2519	  0.2505	  0.2354	  0.2185	  0.2185	  0.2220	  0.2212	  0.2158	  0.2113	  0.2134	  0.2203	  0.2312	  0.2459	  0.2612	  0.2696	  0.2700	  0.2663	  0.2614	  0.2611	  0.2747	    0.30
70	70	  230.00	  215.00	  236.00	 0.63845	 0.63991	 0.58230	   83.96	    4.93	   -5.71	  0.4198	  0.4475	  0.4669	  0.4791	  0.5565	  0.6713	  0.7100	  0.7205	  0.7324	  0.7454	  0.7409	  0.7147	  0.6904	  0.6596	  0.6245	  0.6113	  0.6144	  0.5988	  0.5877	  0.6143	  0.6466	  0.6646	  0.6697	  0.6716	  0.6760	  0.6824	  0.6919	  0.7040	  0.7160	  0.7237	  0.7273	  0.7282	  0.7293	  0.7312	  0.7375	    0.75
71	71	  207.00	  228.00	  214.00	 0.55124	 0.60108	 0.49333	   81.90	   -6.99	    0.31	  0.3379	  0.3602	  0.3758	  0.3856	  0.4487	  0.5429	  0.5790	  0.5951	  0.6123	  0.6330	  0.6490	  0.6579	  0.6694	  0.6687	  0.6557	  0.6443	  0.6357	  0.6144	  0.5881	  0.5758	  0.5674	  0.5599	  0.5506	  0.5443	  0.5459	  0.5528	  0.5646	  0.5809	  0.5976	  0.6069	  0.6080	  0.6047	  0.5992	  0.5978	  0.6083	    0.63
72	72	   35.00	   41.00	   23.00	 0.01808	 0.01797	 0.01074	   14.38	    1.89	    5.34	  0.0080	  0.0084	  0.0089	  0.0091	  0.0099	  0.0110	  0.0117	  0.0122	  0.0130	  0.0136	  0.0148	  0.0168	  0.0185	  0.0184	  0.0173	  0.0170	  0.0172	  0.0163	  0.0154	  0.0163	  0.0182	  0.0197	  0.0201	  0.0199	  0.0204	  0.0215	  0.0238	  0.0268	  0.0300	  0.0322	  0.0329	  0.0328	  0.0323	  0.0328	  0.0360	    0.04
73	73	  155.00	  135.00	  148.00	 0.27459	 0.26943	 0.20895	   58.92	    6.01	    2.65	  0.1378	  0.1469	  0.1533	  0.1573	  0.1856	  0.2282	  0.2449	  0.2533	  0.2618	  0.2706	  0.2760	  0.2797	  0.2833	  0.2721	  0.2517	  0.2459	  0.2512	  0.2404	  0.2325	  0.2548	  0.2845	  0.3004	  0.3022	  0.3013	  0.3054	  0.3134	  0.3252	  0.3400	  0.3546	  0.3632	  0.3651	  0.3631	  0.3600	  0.3615	  0.3751	    0.40
74	74	  134.00	  117.00	  114.00	 0.19273	 0.19022	 0.12833	   50.71	    4.78	    7.47	  0.0833	  0.0887	  0.0926	  0.0950	  0.1110	  0.1355	  0.1456	  0.1520	  0.1586	  0.1658	  0.1734	  0.1840	  0.1936	  0.1901	  0.1779	  0.1748	  0.1783	  0.1698	  0.1637	  0.1797	  0.2027	  0.2154	  0.2161	  0.2147	  0.2181	  0.2251	  0.2354	  0.2485	  0.2615	  0.2691	  0.2703	  0.2682	  0.2656	  0.2668	  0.2796	    0.30
75	75	   16.00	   28.00	   35.00	 0.01033	 0.00997	 0.01372	    8.97	    2.62	   -8.01	  0.0092	  0.0099	  0.0103	  0.0105	  0.0123	  0.0147	  0.0164	  0.0173	  0.0182	  0.0185	  0.0181	  0.0165	  0.0147	  0.0128	  0.0108	  0.0097	  0.0093	  0.0086	  0.0076	  0.0076	  0.0083	  0.0093	  0.0098	  0.0096	  0.0094	  0.0099	  0.0118	  0.0148	  0.0182	  0.0203	  0.0210	  0.0208	  0.0204	  0.0206	  0.0232	    0.03
76	76	  235.00	  222.00	  212.00	 0.64139	 0.66417	 0.48510	   85.21	    0.22	    6.95	  0.3431	  0.3658	  0.3817	  0.3916	  0.4514	  0.5390	  0.5696	  0.5825	  0.5974	  0.6162	  0.6337	  0.6509	  0.6721	  0.6739	  0.6596	  0.6532	  0.6561	  0.6465	  0.6385	  0.6552	  0.6736	  0.6833	  0.6856	  0.6872	  0.6910	  0.6967	  0.7052	  0.7156	  0.7256	  0.7325	  0.7366	  0.7384	  0.7409	  0.7428	  0.7485	    0.76
77	77	   51.00	   71.00	   65.00	 0.04219	 0.04551	 0.04575	   25.42	   -2.32	   -4.86	  0.0285	  0.0304	  0.0317	  0.0325	  0.0380	  0.0468	  0.0520	  0.0556	  0.0587	  0.0615	  0.0627	  0.0624	  0.0615	  0.0579	  0.0522	  0.0492	  0.0484	  0.0442	  0.0391	  0.0386	  0.0400	  0.0408	  0.0402	  0.0390	  0.0393	  0.0415	  0.0455	  0.0517	  0.0583	  0.0622	  0.0626	  0.0610	  0.0591	  0.0587	  0.0652	    0.08
78	78	  200.00	  220.00	  196.00	 0.50385	 0.55390	 0.41848	   79.26	   -7.90	    4.77	  0.2824	  0.3011	  0.3141	  0.3223	  0.3740	  0.4523	  0.4830	  0.4984	  0.5148	  0.5351	  0.5561	  0.5806	  0.6085	  0.6160	  0.6055	  0.5959	  0.5892	  0.5689	  0.5437	  0.5330	  0.5258	  0.5188	  0.5094	  0.5028	  0.5046	  0.5118	  0.5242	  0.5410	  0.5580	  0.5677	  0.5684	  0.5645	  0.5583	  0.5563	  0.5677	    0.59
79	79	  224.00	  237.00	  212.00	 0.63021	 0.68089	 0.50326	   86.05	   -5.96	    6.35	  0.3539	  0.3773	  0.3936	  0.4039	  0.4640	  0.5522	  0.5850	  0.6005	  0.6181	  0.6405	  0.6627	  0.6860	  0.7143	  0.7262	  0.7218	  0.7145	  0.7085	  0.6938	  0.6747	  0.6663	  0.6594	  0.6543	  0.6485	  0.6452	  0.6477	  0.6537	  0.6638	  0.6772	  0.6904	  0.6989	  0.7017	  0.7007	  0.6999	  0.7006	  0.7085	    0.73
80	80	  179.00	  181.00	  204.00	 0.41762	 0.42898	 0.41252	   71.49	    1.20	   -7.89	  0.2729	  0.2910	  0.3036	  0.3115	  0.3701	  0.4607	  0.4959	  0.5101	  0.5235	  0.5367	  0.5366	  0.5190	  0.5024	  0.4758	  0.4415	  0.4269	  0.4273	  0.4068	  0.3863	  0.3993	  0.4187	  0.4268	  0.4238	  0.4192	  0.4215	  0.4296	  0.4440	  0.4638	  0.4838	  0.4951	  0.4963	  0.4922	  0.4855	  0.4837	  0.4971	    0.53
81	81	  146.00	  154.00	  130.00	 0.25332	 0.27356	 0.17689	   59.31	   -4.35	   10.14	  0.1105	  0.1178	  0.1229	  0.1261	  0.1478	  0.1806	  0.1953	  0.2053	  0.2158	  0.2278	  0.2436	  0.2663	  0.2905	  0.2963	  0.2874	  0.2836	  0.2854	  0.2738	  0.2606	  0.2644	  0.2704	  0.2709	  0.2662	  0.2625	  0.2653	  0.2728	  0.2844	  0.2993	  0.3142	  0.3231	  0.3244	  0.3216	  0.3171	  0.3182	  0.3322	    0.36
82	82	    7.00	   29.00	   20.00	 0.00606	 0.00773	 0.00845	    6.98	   -5.61	   -3.81	  0.0057	  0.0060	  0.0063	  0.0065	  0.0073	  0.0086	  0.0093	  0.0099	  0.0105	  0.0111	  0.0119	  0.0125	  0.0130	  0.0125	  0.0115	  0.0104	  0.0095	  0.0082	  0.0066	  0.0056	  0.0052	  0.0051	  0.0048	  0.0046	  0.0045	  0.0047	  0.0052	  0.0065	  0.0077	  0.0085	  0.0087	  0.0082	  0.0080	  0.0080	  0.0095	    0.01
83	83	    1.00	    8.00	   24.00	 0.00628	 0.00563	 0.00867	    5.08	    3.47	   -7.47	  0.0064	  0.0067	  0.0071	  0.0072	  0.0081	  0.0094	  0.0104	  0.0110	  0.0115	  0.0120	  0.0114	  0.0099	  0.0083	  0.0070	  0.0058	  0.0049	  0.0047	  0.0044	  0.0042	  0.0041	  0.0045	  0.0052	  0.0060	  0.0059	  0.0055	  0.0058	  0.0075	  0.0104	  0.0139	  0.0168	  0.0182	  0.0186	  0.0186	  0.0190	  0.0208	    0.03
84	84	  154.00	  181.00	  162.00	 0.31721	 0.35506	 0.26806	   66.14	   -8.89	    4.14	  0.1709	  0.1822	  0.1901	  0.1951	  0.2289	  0.2808	  0.3034	  0.3167	  0.3298	  0.3451	  0.3630	  0.3866	  0.4122	  0.4157	  0.4016	  0.3919	  0.3868	  0.3650	  0.3392	  0.3324	  0.3303	  0.3255	  0.3163	  0.3094	  0.3111	  0.3188	  0.3318	  0.3497	  0.3679	  0.3782	  0.3783	  0.3731	  0.3648	  0.3631	  0.3779	    0.41
